,stock_id,stock_name
476,00571,ESUN HOLDINGS LIMITED
477,00572,FUTURE WORLD HOLDINGS LIMITED
478,00573,TAO HEUNG HOLDINGS LIMITED
479,00574,PA SHUN INTERNATIONAL HOLDINGS LIMITED
480,00575,ENDURANCE RP LIMITED
481,00576,"ZHEJIANG EXPRESSWAY CO., LTD."
482,00577,SOUTH SHORE HOLDINGS LIMITED
483,00578,ROSAN RESOURCES HOLDINGS LIMITED
484,00579,"BEIJING JINGNENG CLEAN ENERGY CO., LIMITED"
485,00580,SUN.KING TECHNOLOGY GROUP LIMITED
486,00581,CHINA ORIENTAL GROUP COMPANY LIMITED
487,00582,LANDING INTERNATIONAL DEVELOPMENT LIMITED
488,00583,GREAT WALL PAN ASIA HOLDINGS LIMITED
489,00585,IMAGI INTERNATIONAL HOLDINGS LIMITED
490,00586,CHINA CONCH VENTURE HOLDINGS LIMITED
491,00587,CHINA CONCH ENVIRONMENT PROTECTION HOLDINGS LIMITED
492,00588,BEIJING NORTH STAR COMPANY LIMITED
493,00589,JIANZHONG CONSTRUCTION DEVELOPMENT LIMITED
494,00590,LUK FOOK HOLDINGS (INTERNATIONAL) LIMITED
495,00591,CHINA HIGH PRECISION AUTOMATION GROUP LIMITED
496,00592,BOSSINI INTERNATIONAL HOLDINGS LIMITED
497,00593,DREAMEAST GROUP LIMITED
498,00595,AV CONCEPT HOLDINGS LIMITED
499,00596,INSPUR INTERNATIONAL LIMITED
500,00598,SINOTRANS LIMITED
501,00599,E. BON HOLDINGS LIMITED
502,00600,CHINA INFRASTRUCTURE INVESTMENT LIMITED -NEW
503,00601,RARE EARTH MAGNESIUM TECHNOLOGY GROUP HOLDINGS LIMITED-NEW
504,00602,JIAHUA STORES HOLDINGS LIMITED
505,00603,CHINA OIL AND GAS GROUP LIMITED
506,00604,SHENZHEN INVESTMENT LIMITED
507,00605,CHINA FINANCIAL SERVICES HOLDINGS LIMITED
508,00606,SCE INTELLIGENT COMMERCIAL MANAGEMENT HOLDINGS LIMITED
509,00607,FULLSHARE HOLDINGS LIMITED
510,00608,HIGH FASHION INTERNATIONAL LIMITED
511,00609,TIANDE CHEMICAL HOLDINGS LIMITED
512,00610,WAI KEE HOLDINGS LIMITED
513,00611,CHINA NUCLEAR ENERGY TECHNOLOGY CORPORATION LIMITED
514,00612,CHINA INVESTMENT FUND COMPANY LIMITED
515,00613,PLANETREE INTERNATIONAL DEVELOPMENT LIMITED
516,00616,EMINENCE ENTERPRISE LIMITED
517,00617,PALIBURG HOLDINGS LIMITED
518,00618,PEKING UNIVERSITY RESOURCES (HOLDINGS) COMPANY LIMITED
519,00619,SOUTH CHINA FINANCIAL HOLDINGS LIMITED
520,00620,DTXS SILK ROAD INVESTMENT HOLDINGS COMPANY LIMITED
521,00621,TAUNG GOLD INTERNATIONAL LIMITED
522,00622,OSHIDORI INTERNATIONAL HOLDINGS LIMITED
523,00623,SINOMEDIA HOLDING LIMITED
524,00626,PUBLIC FINANCIAL HOLDINGS LIMITED
525,00627,"FULLSUN INTERNATIONAL HOLDINGS GROUP CO., LIMITED"
526,00628,"GOME FINANCE TECHNOLOGY CO., LTD."
527,00629,YUE DA INTERNATIONAL HOLDINGS LIMITED
528,00630,AMCO UNITED HOLDING LIMITED
529,00631,SANY HEAVY EQUIPMENT INTERNATIONAL HOLDINGS COMPANY LIMITED
530,00632,CHK OIL LIMITED
531,00633,CHINA ALL ACCESS (HOLDINGS) LIMITED
532,00635,PLAYMATES HOLDINGS LIMITED
533,00636,KERRY LOGISTICS NETWORK LIMITED
534,00637,LEE KEE HOLDINGS LIMITED
535,00638,KIN YAT HOLDINGS LIMITED
536,00639,SHOUGANG FUSHAN RESOURCES GROUP LIMITED
537,00640,INFINITY DEVELOPMENT HOLDINGS COMPANY LIMITED
538,00641,CHTC FONG'S INTERNATIONAL COMPANY LIMITED
539,00643,CARRY WEALTH HOLDINGS LIMITED
540,00645,ARES ASIA LIMITED
541,00646,CHINA ENVIRONMENTAL TECHNOLOGY HOLDINGS LIMITED
542,00648,CHINA WAH YAN HEALTHCARE LIMITED-NEW
543,00650,PRODUCTIVE TECHNOLOGIES COMPANY LIMITED
544,00651,CHINA OCEAN INDUSTRY GROUP LIMITED
545,00653,BONJOUR HOLDINGS LIMITED
546,00655,HONGKONG CHINESE LIMITED
547,00656,FOSUN INTERNATIONAL LIMITED
548,00657,G-VISION INTERNATIONAL (HOLDINGS) LIMITED
549,00658,"CHINA HIGH SPEED TRANSMISSION EQUIPMENT GROUP CO., LTD."
550,00659,NWS HOLDINGS LIMITED
551,00660,WAI CHUN BIO-TECHNOLOGY LIMITED
552,00661,CHINA DAYE NON-FERROUS METALS MINING LIMITED
553,00662,ASIA FINANCIAL HOLDINGS LIMITED
554,00663,KING STONE ENERGY GROUP LIMITED
555,00665,HAITONG INTERNATIONAL SECURITIES GROUP LIMITED
556,00667,CHINA EAST EDUCATION HOLDINGS LIMITED
557,00668,DOYEN INTERNATIONAL HOLDINGS LIMITED
558,00669,TECHTRONIC INDUSTRIES CO. LTD.
559,00670,CHINA EASTERN AIRLINES CORPORATION LIMITED
560,00672,ZHONG AN GROUP LIMITED
561,00673,CHINA HEALTH GROUP LIMITED
562,00674,CHINA TANGSHANG HOLDINGS LIMITED
563,00675,K & P INTERNATIONAL HOLDINGS LIMITED
564,00676,PEGASUS INTERNATIONAL HOLDINGS LIMITED
565,00677,GOLDEN RESOURCES DEVELOPMENT INTERNATIONAL LIMITED
566,00678,GENTING HONG KONG LIMITED
567,00679,ASIA TELE-NET AND TECHNOLOGY CORPORATION LIMITED
568,00680,NAN HAI CORPORATION LIMITED
569,00681,CHINESE PEOPLE HOLDINGS COMPANY LIMITED
570,00682,CHAODA MODERN AGRICULTURE (HOLDINGS) LIMITED
571,00683,KERRY PROPERTIES LIMITED
572,00684,ALLAN INTERNATIONAL HOLDINGS LIMITED
573,00685,MEDIA CHINESE INTERNATIONAL LIMITED
574,00686,"BEIJING ENERGY INTERNATIONAL HOLDING CO., LTD"
575,00687,TYSAN HOLDINGS LIMITED
576,00688,CHINA OVERSEAS LAND & INVESTMENT LIMITED
577,00689,EPI (HOLDINGS) LIMITED
578,00690,UNI-BIO SCIENCE GROUP LIMITED
579,00691,CHINA SHANSHUI CEMENT GROUP LIMITED
580,00693,TAN CHONG INTERNATIONAL LIMITED
581,00694,BEIJING CAPITAL INTERNATIONAL AIRPORT COMPANY LIMITED
582,00695,DONGWU CEMENT INTERNATIONAL LIMITED
583,00696,TRAVELSKY TECHNOLOGY LIMITED
584,00697,SHOUCHENG HOLDINGS LIMITED
585,00698,TONGDA GROUP HOLDINGS LIMITED
586,00700,TENCENT HOLDINGS LIMITED
587,00701,CNT GROUP LIMITED
588,00702,SINO OIL AND GAS HOLDINGS LIMITED
589,00703,FUTURE BRIGHT HOLDINGS LIMITED
590,00704,HUSCOKE HOLDINGS LIMITED
591,00707,ASIA TELEVISION HOLDINGS LIMITED
592,00708,CHINA EVERGRANDE NEW ENERGY VEHICLE GROUP LIMITED
593,00709,GIORDANO INTERNATIONAL LIMITED
594,00710,BOE VARITRONIX LIMITED
595,00711,ASIA ALLIED INFRASTRUCTURE HOLDINGS LIMITED
596,00712,COMTEC SOLAR SYSTEMS GROUP LIMITED
597,00713,WORLD HOUSEWARE (HOLDINGS) LIMITED
598,00715,CHINA OCEANWIDE HOLDINGS LIMITED
599,00716,SINGAMAS CONTAINER HOLDINGS LIMITED
600,00717,EMPEROR CAPITAL GROUP LIMITED
601,00718,TAI UNITED HOLDINGS LIMITED
602,00719,SHANDONG XINHUA PHARMACEUTICAL COMPANY LIMITED
603,00720,AUTO ITALIA HOLDINGS LIMITED
604,00721,CHINA FINANCIAL INTERNATIONAL INVESTMENTS LIMITED
605,00722,UMP HEALTHCARE HOLDINGS LIMITED
606,00723,RELIANCE GLOBAL HOLDINGS LIMITED
607,00724,RUIXIN INTERNATIONAL HOLDINGS LIMITED
608,00725,PERENNIAL INTERNATIONAL LIMITED
609,00726,DIT GROUP LIMITED
610,00727,CROWN INTERNATIONAL CORPORATION LIMITED
611,00728,CHINA TELECOM CORPORATION LIMITED
612,00730,CAPITAL INDUSTRIAL FINANCIAL SERVICES GROUP LIMITED
613,00731,SAMSON PAPER HOLDINGS LIMITED
614,00732,TRULY INTERNATIONAL HOLDINGS LIMITED
615,00733,HOPEFLUENT GROUP HOLDINGS LIMITED
616,00736,CHINA PROPERTIES INVESTMENT HOLDINGS LIMITED
617,00737,SZ INVESTMENT HLDGS BAY AREA DEV CO LTD -HKD TRADED SHARES
618,00738,LE SAUNDA HOLDINGS LIMITED
619,00743,ASIA CEMENT (CHINA) HOLDINGS CORPORATION
620,00745,CHINA NATIONAL CULTURE GROUP LIMITED
621,00746,LEE & MAN CHEMICAL COMPANY LIMITED
622,00747,SHENYANG PUBLIC UTILITY HOLDINGS COMPANY LIMITED
623,00750,CHINA SHUIFA SINGYES ENERGY HOLDINGS LIMITED
624,00751,SKYWORTH GROUP LIMITED
625,00752,PICO FAR EAST HOLDINGS LIMITED
626,00753,AIR CHINA LIMITED
627,00754,HOPSON DEVELOPMENT HOLDINGS LIMITED
628,00755,SHANGHAI ZENDAI PROPERTY LIMITED
629,00756,SUMMI (GROUP) HOLDINGS LIMITED
630,00757,SOLARGIGA ENERGY HOLDINGS LIMITED
631,00758,MACROLINK CAPITAL HOLDINGS LIMITED
632,00759,CEC INTERNATIONAL HOLDINGS LIMITED
633,00760,TALENT PROPERTY GROUP LIMITED
634,00762,CHINA UNICOM (HONG KONG) LIMITED
635,00763,ZTE CORPORATION
636,00764,ETERNITY INVESTMENT LIMITED
637,00765,PERFECTECH INTERNATIONAL HOLDINGS LTD.
638,00766,SINO PROSPER (GROUP) HOLDINGS LIMITED
639,00767,ZHONG JI LONGEVITY SCIENCE GROUP LIMITED
640,00768,UBA INVESTMENTS LIMITED
641,00769,CHINA RARE EARTH HOLDINGS LIMITED
642,00770,SHANGHAI INTERNATIONAL SHANGHAI GROWTH INVESTMENT LIMITED
643,00771,AUTOMATED SYSTEMS HOLDINGS LIMITED
644,00772,CHINA LITERATURE LIMITED
645,00775,"CK LIFE SCIENCES INT'L., (HOLDINGS) INC."
646,00776,IMPERIUM TECHNOLOGY GROUP LIMITED
647,00777,NETDRAGON WEBSOFT HOLDINGS LIMITED
648,00778,FORTUNE REAL ESTATE INVESTMENT TRUST
649,00780,TONGCHENG TRAVEL HOLDINGS LIMITED
650,00784,LING YUI HOLDINGS LIMITED
651,00788,CHINA TOWER CORPORATION LIMITED
652,00789,ARTINI HOLDINGS LIMITED
653,00794,COME SURE GROUP (HOLDINGS) LIMITED
654,00797,7ROAD HOLDINGS LIMITED
655,00798,CHINA ELECTRONICS OPTICS VALLEY UNION HOLDING COMPANY LIMITED
656,00799,IGG INC
657,00800,A8 NEW MEDIA GROUP LIMITED
658,00802,CHINA E-WALLET PAYMENT GROUP LIMITED
659,00803,PROSPERITY INTERNATIONAL HOLDINGS (H.K.) LIMITED
660,00804,PINESTONE CAPITAL LIMITED
661,00806,VALUE PARTNERS GROUP LIMITED
662,00807,SIIC ENVIRONMENT HOLDINGS LTD.
663,00808,PROSPERITY REAL ESTATE INVESTMENT TRUST
664,00809,GLOBAL BIO-CHEM TECHNOLOGY GROUP COMPANY LIMITED
665,00810,CHINA INTERNET INVESTMENT FINANCE HOLDINGS LIMITED
666,00811,"XINHUA WINSHARE PUBLISHING AND MEDIA CO., LTD."
667,00812,SOUTHWEST SECURITIES INTERNATIONAL SECURITIES LIMITED
668,00813,SHIMAO GROUP HOLDINGS LIMITED
669,00814,BEIJING JINGKELONG COMPANY LIMITED
670,00815,CHINA SILVER GROUP LIMITED
671,00816,"JINMAO PROPERTY SERVICES CO., LIMITED"
672,00817,CHINA JINMAO HOLDINGS GROUP LIMITED
673,00818,HI SUN TECHNOLOGY (CHINA) LIMITED
674,00819,TIANNENG POWER INTERNATIONAL LIMITED
675,00820,HSBC CHINA DRAGON FUND
676,00821,VALUE CONVERGENCE HOLDINGS LIMITED
677,00822,KA SHUI INTERNATIONAL HOLDINGS LIMITED
678,00823,LINK REAL ESTATE INVESTMENT TRUST
679,00825,NEW WORLD DEPARTMENT STORE CHINA LIMITED
680,00826,TIANGONG INTERNATIONAL COMPANY LIMITED
681,00827,KO YO CHEMICAL (GROUP) LIMITED
682,00828,DYNASTY FINE WINES GROUP LIMITED
683,00829,SHENGUAN HOLDINGS (GROUP) LIMITED
684,00830,CHINA STATE CONSTRUCTION DEVELOPMENT HOLDINGS LIMITED
685,00831,CONVENIENCE RETAIL ASIA LIMITED
686,00832,CENTRAL CHINA REAL ESTATE LIMITED
687,00833,ALLTRONICS HOLDINGS LIMITED
688,00834,CHINA KANGDA FOOD COMPANY LIMITED
689,00836,CHINA RESOURCES POWER HOLDINGS COMPANY LIMITED
690,00837,CARPENTER TAN HOLDINGS LIMITED
691,00838,EVA PRECISION INDUSTRIAL HOLDINGS LIMITED
692,00839,CHINA EDUCATION GROUP HOLDINGS LIMITED
693,00840,XINJIANG TIANYE WATER SAVING IRRIGATION SYSTEM COMPANY LIMITED
694,00841,ASIA CASSAVA RESOURCES HOLDINGS LIMITED
695,00842,LEOCH INTERNATIONAL TECHNOLOGY LIMITED
696,00844,GREATIME INTERNATIONAL HOLDINGS LIMITED LIMITED
697,00845,GLORIOUS PROPERTY HOLDINGS LIMITED
698,00846,MINGFA GROUP (INTERNATIONAL) COMPANY LIMITED
699,00848,MAOYE INTERNATIONAL HOLDINGS LIMITED
700,00851,SHENG YUAN HOLDINGS LIMITED
701,00852,STRONG PETROCHEMICAL HOLDINGS LIMITED
702,00853,MICROPORT SCIENTIFIC CORPORATION
703,00854,WILLAS-ARRAY ELECTRONICS (HOLDINGS) LIMITED
704,00855,CHINA WATER AFFAIRS GROUP LIMITED
705,00856,VSTECS HOLDINGS LIMITED
706,00857,PETROCHINA COMPANY LIMITED
707,00858,EXTRAWELL PHARMACEUTICAL HOLDINGS LIMITED
708,00859,ZHONGCHANG INTERNATIONAL HOLDINGS GROUP LIMITED
709,00860,APOLLO FUTURE MOBILITY GROUP LIMITED
710,00861,DIGITAL CHINA HOLDINGS LIMITED
711,00862,VISION VALUES HOLDINGS LIMITED
712,00863,BC TECHNOLOGY GROUP LIMITED
713,00864,WING LEE PROPERTY INVESTMENTS LIMITED
714,00865,JIANDE INTERNATIONAL HOLDINGS LIMITED
715,00866,CHINA QINFA GROUP LIMITED
716,00867,CHINA MEDICAL SYSTEM HOLDINGS LIMITED
717,00868,XINYI GLASS HOLDINGS LIMITED
718,00869,PLAYMATES TOYS LIMITED
719,00871,CHINA DREDGING ENVIRONMENT PROTECTION HOLDINGS LIMITED
720,00872,TITAN INVO TECHNOLOGY LIMITED
721,00873,SHIMAO SERVICES HOLDINGS LIMITED
722,00874,"GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS CO., LTD."
723,00875,CHINA FINANCE INVESTMENT HOLDINGS LIMITED
724,00876,KAISA HEALTH GROUP HOLDINGS LIMITED
725,00878,SOUNDWILL HOLDINGS LIMITED
726,00880,SJM HOLDINGS LIMITED
727,00881,ZHONGSHENG GROUP HOLDINGS LIMITED
728,00882,TIANJIN DEVELOPMENT HOLDINGS LIMITED
729,00883,CNOOC LIMITED
730,00884,CIFI HOLDINGS (GROUP) CO. LTD.
731,00886,SILVER BASE GROUP HOLDINGS LIMITED
732,00887,EMPEROR WATCH & JEWELLERY LIMITED
733,00888,BISON FINANCE GROUP LIMITED
734,00889,DATRONIX HOLDINGS LIMITED
735,00891,TRINITY LIMITED
736,00893,CHINA VANADIUM TITANO-MAGNETITE MINING COMPANY LIMITED
737,00894,MAN YUE TECHNOLOGY HOLDINGS LIMITED
738,00895,DONGJIANG ENVIRONMENTAL COMPANY LIMITED
739,00896,HANISON CONSTRUCTION HOLDINGS LIMITED
740,00897,WAI YUEN TONG MEDICINE HOLDINGS LIMITED
741,00898,MULTIFIELD INTERNATIONAL HOLDINGS LIMITED
742,00899,ASIA RESOURCES HOLDINGS LIMITED
743,00900,AEON CREDIT SERVICE (ASIA) COMPANY LIMITED
744,00901,GOLDSTONE INVESTMENT GROUP LIMITED
745,00902,"HUANENG POWER INTERNATIONAL, INC."
746,00904,CHINA GREEN (HOLDINGS) LIMITED
747,00905,WALNUT CAPITAL LIMITED
748,00906,CPMC HOLDINGS LIMITED
749,00907,ELEGANCE OPTICAL INTERNATIONAL HOLDINGS LIMITED
750,00909,MING YUAN CLOUD GROUP HOLDINGS LIMITED
751,00910,CHINA SANDI HOLDINGS LIMITED
752,00911,QIANHAI HEALTH HOLDINGS LIMITED
753,00912,SUGA INTERNATIONAL HOLDINGS LIMITED
754,00913,HARBOUR DIGITAL ASSET CAPITAL LIMITED
755,00914,ANHUI CONCH CEMENT COMPANY LIMITED
756,00915,DAOHE GLOBAL GROUP LIMITED
757,00916,CHINA LONGYUAN POWER GROUP CORPORATION LIMITED
758,00918,STATE ENERGY GROUP INTERNATIONAL ASSETS HOLDINGS LIMITED
759,00919,MODERN HEALTHCARE TECHNOLOGY HOLDINGS LIMITED
760,00921,"HISENSE HOME APPLIANCES GROUP CO., LTD."
761,00922,ANXIAN YUAN CHINA HOLDINGS LIMITED
762,00923,INTEGRATED WASTE SOLUTIONS GROUP HOLDINGS LIMITED
763,00924,KHOON GROUP LIMITED
764,00925,BEIJING PROPERTIES (HOLDINGS) LIMITED
765,00926,BESUNYEN HOLDINGS COMPANY LIMITED
766,00927,FUJIKON INDUSTRIAL HOLDINGS LIMITED
767,00928,LIFE HEALTHCARE GROUP LIMITED
768,00929,IPE GROUP LIMITED
769,00931,CHINA LNG GROUP LIMITED
770,00932,SHUNTEN INTERNATIONAL (HOLDINGS) LIMITED
771,00934,SINOPEC KANTONS HOLDINGS LIMITED
772,00935,DRAGON CROWN GROUP HOLDINGS LIMITED
773,00936,KAISA CAPITAL INVESTMENT HOLDINGS LIMITED
774,00938,MAN SANG INTERNATIONAL LIMITED
775,00939,CHINA CONSTRUCTION BANK CORPORATION
776,00941,CHINA MOBILE LIMITED
777,00943,ZHONGZHENG INTERNATIONAL COMPANY LIMITED
778,00945,MANULIFE FINANCIAL CORPORATION
779,00947,"MOBI DEVELOPMENT CO., LTD."
780,00948,ALPHA PROFESSIONAL HOLDINGS LIMITED
781,00950,LEE'S PHARMACEUTICAL HOLDINGS LIMITED
782,00951,CHAOWEI POWER HOLDINGS LIMITED
783,00952,CHINA TONGHAI INTERNATIONAL FINANCIAL LIMITED
784,00953,SHAW BROTHERS HOLDINGS LIMITED
785,00954,CHANGMAO BIOCHEMICAL ENGINEERING COMPANY LIMITED
786,00956,CHINA SUNTIEN GREEN ENERGY CORPORATION LIMITED
787,00959,CENTURY ENTERTAINMENT INTERNATIONAL HOLDINGS LIMITED
788,00960,LONGFOR GROUP HOLDINGS LIMITED
789,00966,CHINA TAIPING INSURANCE HOLDINGS COMPANY LIMITED
790,00967,SOUND GLOBAL LTD.
791,00968,XINYI SOLAR HOLDINGS LIMITED
792,00969,HUA LIEN INTERNATIONAL (HOLDING) COMPANY LIMITED
793,00970,NEW SPARKLE ROLL INTERATIONAL GROUP LIMITED
794,00973,L'OCCITANE INTERNATIONAL S.A.
795,00974,CHINA SHUN KE LONG HOLDINGS LIMITED
796,00975,MONGOLIAN MINING CORPORATION
797,00976,CHIHO ENVIRONMENTAL GROUP LIMITED
798,00978,CHINA MERCHANTS LAND LIMITED
799,00979,GREEN ENERGY GROUP LIMITED
800,00980,"LIANHUA SUPERMARKET HOLDINGS CO., LTD."
801,00981,SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION
802,00982,HUAFA PROPERTY SERVICES GROUP COMPANY LIMITED
803,00983,SOCAM DEVELOPMENT LIMITED
804,00984,"AEON STORES (HONG KONG) CO., LIMITED"
805,00985,CST GROUP LIMITED
806,00986,CHINA ENVIRONMENTAL ENERGY INVESTMENT LIMITED
807,00987,CHINA RENEWABLE ENERGY INVESTMENT LIMITED
808,00988,SILK ROAD LOGISTICS HOLDINGS LIMITED
809,00989,HUA YIN INTERNATIONAL HOLDINGS LIMITED
810,00990,THEME INTERNATIONAL HOLDINGS LIMITED
811,00991,"DATANG INTERNATIONAL POWER GENERATION CO.,LTD."
812,00992,LENOVO GROUP LIMITED
813,00993,HUARONG INTERNATIONAL FINANCIAL HOLDINGS LIMITED
814,00994,CT VISION S.L. (INTERNATIONAL) HOLDINGS LIMITED
815,00995,ANHUI EXPRESSWAY COMPANY LIMITED
816,00996,CARNIVAL GROUP INTERNATIONAL HOLDINGS LIMITED
817,00997,CHINLINK INTERNATIONAL HOLDINGS LIMITED
818,00998,CHINA CITIC BANK CORPORATION LIMITED
819,01000,BEIJING MEDIA CORPORATION LIMITED
820,01001,HONG KONG SHANGHAI ALLIANCE HOLDINGS LIMITED
821,01002,V.S. INTERNATIONAL GROUP LIMITED
822,01003,HUANXI MEDIA GROUP LIMITED
823,01004,CHINA SMARTER ENERGY GROUP HOLDINGS LIMITED
824,01005,MATRIX HOLDINGS LIMITED
825,01007,LONGHUI INTERNATIONAL HOLDINGS LIMITED
826,01008,LITU HOLDINGS LIMITED
827,01009,INTERNATIONAL ENTERTAINMENT CORPORATION
828,01010,PACRAY INTERNATIONAL HOLDINGS LIMITED
829,01011,CHINA NT PHARMA GROUP COMPANY LIMITED
830,01013,WAI CHUN GROUP HOLDINGS LIMITED
831,01020,CYBERNAUT INTERNATIONAL HOLDINGS COMPANY LIMITED
832,01022,FEIYU TECHNOLOGY INTERNATIONAL COMPANY LTD.
833,01023,SITOY GROUP HOLDINGS LIMITED
834,01024,KUAISHOU TECHNOLOGY
835,01025,KNT HOLDINGS LIMITED
836,01026,UNIVERSAL TECHNOLOGIES HOLDINGS LIMITED
837,01027,CHINA JICHENG HOLDINGS LIMITED
838,01028,C.BANNER INTERNATIONAL HOLDINGS LIMITED
839,01029,IRC LIMITED
840,01030,SEAZEN GROUP LIMITED
841,01031,KINGSTON FINANCIAL GROUP LIMITED
842,01033,SINOPEC OILFIELD SERVICE CORPORATION
843,01034,FULLWEALTH INTERNATIONAL GROUP HOLDINGS LIMITED
844,01036,VANKE OVERSEAS INVESTMENT HOLDING COMPANY LIMITED
845,01037,MAXNERVA TECHNOLOGY SERVICES LIMITED
846,01038,CK INFRASTRUCTURE HOLDINGS LIMITED
847,01039,CHANGYOU ALLIANCE GROUP LIMITED
848,01044,HENGAN INTERNATIONAL GROUP COMPANY LIMITED
849,01045,APT SATELLITE HOLDINGS LIMITED
850,01046,UNIVERSE ENTERTAINMENT AND CULTURE GROUP COMPANY LIMITED
851,01047,NGAI HING HONG COMPANY LIMITED
852,01049,CELESTIAL ASIA SECURITIES HOLDINGS LIMITED
853,01050,KARRIE INTERNATIONAL HOLDINGS LIMITED
854,01051,G-RESOURCES GROUP LIMITED
855,01052,YUEXIU TRANSPORT INFRASTRUCTURE LIMITED
856,01053,CHONGQING IRON & STEEL COMPANY LIMITED
857,01055,CHINA SOUTHERN AIRLINES COMPANY LIMITED
858,01057,ZHEJIANG SHIBAO COMPANY LIMITED
859,01058,NAMYUE HOLDINGS LIMITED
860,01059,KANTONE HOLDINGS LIMITED
861,01060,ALIBABA PICTURES GROUP LIMITED
862,01061,ESSEX BIO-TECHNOLOGY LIMITED
863,01062,CHINA DEVELOPMENT BANK INTERNATIONAL INVESTMENT LIMITED
864,01063,SUNCORP TECHNOLOGIES LIMITED
865,01064,ZHONG HUA INTERNATIONAL HOLDINGS LIMITED
866,01065,TIANJIN CAPITAL ENVIRONMENTAL PROTECTION GROUP COMPANY LIMITED
867,01066,SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED
868,01068,CHINA YURUN FOOD GROUP LIMITED
869,01069,CHINA BOZZA DEVELOPMENT HOLDINGS LIMITED
870,01070,TCL ELECTRONICS HOLDINGS LIMITED
871,01071,HUADIAN POWER INTERNATIONAL CORPORATION LIMITED
872,01072,DONGFANG ELECTRIC CORPORATION LIMITED
873,01073,DA YU FINANCIAL HOLDINGS LIMITED
874,01074,APAC RESOURCES LIMITED WARRANTS 2022 OCTOBER
875,01075,CAPINFO COMPANY LIMITED
876,01076,IMPERIAL PACIFIC INTERNATIONAL HOLDINGS LIMITED
877,01079,PINE TECHNOLOGY HOLDINGS LIMITED
878,01080,SHENGLI OIL & GAS PIPE HOLDINGS LIMITED
879,01082,HONG KONG EDUCATION (INT'L) INVESTMENTS LIMITED
880,01083,TOWNGAS SMART ENERGY COMPANY LIMITED
881,01084,GREEN FUTURE FOOD HYDROCOLLOID MARINE SCIENCE COMPANY LIMITED
882,01085,HENGXIN TECHNOLOGY LTD.
883,01086,GOODBABY INTERNATIONAL HOLDINGS LIMITED
884,01087,INVESTECH HOLDINGS LIMITED
885,01088,CHINA SHENHUA ENERGY COMPANY LIMITED
886,01090,DA MING INTERNATIONAL HOLDINGS LIMITED
887,01091,SOUTH MANGANESE INVESTMENT LIMITED
888,01093,CSPC PHARMACEUTICAL GROUP LIMITED
889,01094,CHINA PUBLIC PROCUREMENT LIMITED
890,01096,SINO ENERGY INTERNATIONAL HOLDINGS GROUP LIMITED
891,01097,I-CABLE COMMUNICATIONS LIMITED
892,01098,ROAD KING INFRASTRUCTURE LIMITED
893,01099,SINOPHARM GROUP CO. LTD.
894,01100,MAINLAND HEADWEAR HOLDINGS LIMITED
895,01101,CHINA HUARONG ENERGY COMPANY LIMITED
896,01102,ENVIRO ENERGY INTERNATIONAL HOLDINGS LIMITED
897,01103,"SHANGHAI DASHENG AGRICULTURE FINANCE TECHNOLOGY CO., LTD."
898,01104,APAC RESOURCES LIMITED
899,01105,SING TAO NEWS CORPORATION LIMITED
900,01107,"MODERN LAND (CHINA) CO., LIMITED"
901,01108,LUOYANG GLASS COMPANY LIMITED
902,01109,CHINA RESOURCES LAND LIMITED
903,01110,KINGWORLD MEDICINES GROUP LIMITED
904,01112,HEALTH AND HAPPINESS (H&H) INTERNATIONAL HOLDINGS LIMITED
905,01113,CK ASSET HOLDINGS LIMITED
906,01114,BRILLIANCE CHINA AUTOMOTIVE HOLDINGS LIMITED
907,01115,TIBET WATER RESOURCES LTD.
908,01116,MAYER HOLDINGS LIMITED
909,01117,CHINA MODERN DAIRY HOLDINGS LTD.
910,01118,GOLIK HOLDINGS LIMITED
911,01119,IDREAMSKY TECHNOLOGY HOLDINGS LIMITED
912,01120,ARTS OPTICAL INTERNATIONAL HOLDINGS LIMITED
913,01121,GOLDEN SOLAR NEW ENERGY TECHNOLOGY HOLDINGS LIMITED
914,01122,QINGLING MOTORS COMPANY LIMITED
915,01123,CHINA-HONGKONG PHOTO PRODUCTS HOLDINGS LIMITED
916,01124,COASTAL GREENLAND LIMITED
917,01125,LAI FUNG HOLDINGS LIMITED
918,01126,DREAM INTERNATIONAL LIMITED
919,01127,LION ROCK GROUP LIMITED
920,01128,"WYNN MACAU, LIMITED"
921,01129,CHINA WATER INDUSTRY GROUP LIMITED
922,01130,CHINA ENVIRONMENTAL RESOURCES GROUP LIMITED
923,01132,ORANGE SKY GOLDEN HARVEST ENTERTAINMENT (HOLDINGS) LIMITED
924,01133,HARBIN ELECTRIC COMPANY LIMITED
925,01134,KELFRED HOLDINGS LIMITED
926,01137,HONG KONG TECHNOLOGY VENTURE COMPANY LIMITED
927,01138,"COSCO SHIPPING ENERGY TRANSPORTATION CO., LTD."
928,01140,WEALTHKING INVESTMENTS LIMITED
929,01141,CMBC CAPITAL HOLDINGS LIMITED
930,01142,E&P GLOBAL HOLDINGS LIMITED
931,01143,LINK-ASIA INTERNATIONAL MEDTECH GROUP LIMITED
932,01145,COURAGE INVESTMENT GROUP LIMITED
933,01146,CHINA OUTFITTERS HOLDINGS LIMITED
